play_id,game_id,season,season_type,week,game_date,home_team,away_team,posteam,defteam,down,ydstogo,yardline_100,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,play_type,yards_gained,epa,success,shotgun,no_huddle,goal_to_go,distance_bucket,field_zone,red_zone,score_state,late_down,short_yardage
3608,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,3.0,10,81.0,4,308.0,308.0,308.0,-3.0,3.0,2.0,pass,-5.0,-1.28110266523436,0,1,0,0,Long (7-10),Backed Up,0,Within 7 points,1,0
3647,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,BUF,ARI,1.0,10,42.0,4,270.0,270.0,270.0,3.0,2.0,3.0,run,9.0,0.660388994554523,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3695,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,BUF,ARI,1.0,10,28.0,4,232.0,232.0,232.0,3.0,2.0,3.0,run,7.0,0.460642304096837,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3719,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,BUF,ARI,2.0,3,21.0,4,188.0,188.0,188.0,3.0,2.0,3.0,run,1.0,-0.454676430439577,0,0,0,0,Short (1-3),Plus Territory,0,Within 7 points,0,1
3741,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,BUF,ARI,3.0,2,20.0,4,143.0,143.0,143.0,3.0,2.0,3.0,run,-1.0,-1.19625283610361,0,1,0,0,Short (1-3),Red Zone,1,Within 7 points,1,1
3806,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,1.0,10,60.0,4,116.0,116.0,116.0,-6.0,3.0,2.0,pass,0.0,-0.486029301420786,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3845,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,2.0,10,60.0,4,111.0,111.0,111.0,-6.0,3.0,2.0,pass,5.0,0.15667820291128,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3870,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,3.0,5,55.0,4,93.0,93.0,93.0,-6.0,3.0,2.0,pass,12.0,1.31214779155562,1,1,1,0,Medium (4-6),Own Territory,0,Within 7 points,1,0
3900,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,1.0,10,43.0,4,88.0,88.0,88.0,-6.0,3.0,2.0,pass,4.0,-0.0875269354437478,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
3925,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,2.0,6,39.0,4,70.0,70.0,70.0,-6.0,3.0,2.0,pass,7.0,0.701580537774134,1,1,1,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
3955,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,1.0,10,32.0,4,44.0,44.0,44.0,-6.0,3.0,2.0,pass,0.0,-0.237209083861671,0,1,1,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
4001,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,2.0,10,32.0,4,40.0,40.0,40.0,-6.0,3.0,2.0,pass,0.0,-0.321495876356494,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
4033,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,3.0,10,32.0,4,36.0,36.0,36.0,-6.0,3.0,2.0,run,3.0,-0.699404425511602,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,1,0
4062,2024_01_ARI_BUF,2024,REG,1,2024-09-08,BUF,ARI,ARI,BUF,4.0,7,29.0,4,32.0,32.0,32.0,-6.0,2.0,2.0,pass,0.0,-2.0509208489093,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,1,0
60,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,70.0,1,900.0,1800.0,3600.0,0.0,3.0,3.0,run,2.0,-0.295176590792835,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
118,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,13,73.0,1,835.0,1735.0,3535.0,0.0,3.0,3.0,pass,2.0,-0.389465508516878,0,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,0,0
148,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,11,71.0,1,800.0,1700.0,3500.0,0.0,3.0,3.0,pass,18.0,2.75424953876063,1,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,1,0
183,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,53.0,1,763.0,1663.0,3463.0,0.0,3.0,3.0,run,1.0,-0.493736950680614,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
205,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,9,52.0,1,720.0,1620.0,3420.0,0.0,3.0,3.0,pass,0.0,-0.90042780758813,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
273,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,9,52.0,1,709.0,1609.0,3409.0,0.0,3.0,3.0,pass,19.0,2.67281892045867,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,1,0
298,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,33.0,1,665.0,1565.0,3365.0,0.0,3.0,3.0,run,6.0,0.307489728205837,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
320,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,4,27.0,1,626.0,1526.0,3326.0,0.0,3.0,3.0,run,3.0,0.0026835544267669,1,1,0,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
342,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,1,24.0,1,580.0,1480.0,3280.0,0.0,3.0,3.0,run,11.0,0.986947262310423,1,1,0,0,Short (1-3),Plus Territory,0,Within 7 points,1,1
369,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,13.0,1,540.0,1440.0,3240.0,0.0,3.0,3.0,run,8.0,0.604237055173144,1,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
391,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,2,5.0,1,498.0,1398.0,3198.0,0.0,3.0,3.0,run,5.0,1.43164314469323,1,0,0,0,Short (1-3),Red Zone,1,Within 7 points,0,1
459,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,67.0,1,489.0,1389.0,3189.0,-7.0,3.0,3.0,pass,11.0,0.701905434951186,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
488,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,56.0,1,459.0,1359.0,3159.0,-7.0,3.0,3.0,pass,0.0,-0.483645932748914,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
517,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,10,56.0,1,423.0,1323.0,3123.0,-7.0,3.0,3.0,run,4.0,-0.540294341277331,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
539,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,3.0,6,52.0,1,383.0,1283.0,3083.0,-7.0,3.0,3.0,pass,16.0,3.20075786265079,1,1,0,0,Medium (4-6),Own Territory,0,Within 7 points,1,0
575,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,21.0,1,362.0,1262.0,3062.0,-7.0,3.0,3.0,run,21.0,2.18513359979261,1,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
637,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,70.0,1,355.0,1255.0,3055.0,0.0,3.0,3.0,pass,15.0,0.995874876854941,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
662,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,55.0,1,313.0,1213.0,3013.0,0.0,3.0,3.0,run,1.0,-0.417142691556364,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
684,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,9,54.0,1,269.0,1169.0,2969.0,0.0,3.0,3.0,pass,3.0,-0.534663292812184,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
709,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,6,51.0,1,228.0,1128.0,2928.0,0.0,3.0,3.0,pass,1.0,-1.47793202730827,0,1,0,0,Medium (4-6),Own Territory,0,Within 7 points,1,0
754,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,90.0,1,175.0,1075.0,2875.0,0.0,3.0,3.0,pass,23.0,1.61085100937635,1,1,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
791,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,67.0,1,139.0,1039.0,2839.0,0.0,3.0,3.0,pass,19.0,1.08319667587057,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
816,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,48.0,1,99.0,999.0,2799.0,0.0,3.0,3.0,run,1.0,-0.465420528082177,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
838,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,9,47.0,1,69.0,969.0,2769.0,0.0,3.0,3.0,pass,1.0,-0.856327514862642,0,0,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
863,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,3.0,8,46.0,1,29.0,929.0,2729.0,0.0,3.0,3.0,pass,-10.0,-2.25066025159322,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,1,0
921,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,80.0,2,893.0,893.0,2693.0,0.0,3.0,3.0,pass,-6.0,-5.57613363506971,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
986,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,20,24.0,2,870.0,870.0,2670.0,0.0,3.0,3.0,pass,0.0,-0.527637378312647,0,0,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
1009,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,20,24.0,2,866.0,866.0,2666.0,0.0,2.0,3.0,pass,11.0,0.317612468963489,1,0,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
1041,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,3.0,9,13.0,2,824.0,824.0,2624.0,0.0,2.0,3.0,pass,0.0,-0.956039979287215,0,1,0,0,Long (7-10),Red Zone,1,Within 7 points,1,0
1108,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,70.0,2,817.0,817.0,2617.0,-3.0,3.0,2.0,pass,7.0,0.426598535850644,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1133,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,3,63.0,2,779.0,779.0,2579.0,-3.0,3.0,2.0,run,6.0,0.461119989398867,1,1,0,0,Short (1-3),Own Territory,0,Within 7 points,0,1
1155,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,57.0,2,737.0,737.0,2537.0,-3.0,3.0,2.0,pass,5.0,0.122653601458296,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1216,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,15,62.0,2,673.0,673.0,2473.0,-3.0,3.0,2.0,run,5.0,-0.103667504619807,0,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,0,0
1238,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,10,57.0,2,628.0,628.0,2428.0,-3.0,3.0,2.0,run,7.0,-0.826251447899267,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,1,0
1265,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,4.0,3,50.0,2,585.0,585.0,2385.0,-3.0,3.0,2.0,pass,1.0,-2.65266132948454,0,1,0,0,Short (1-3),Plus Territory,0,Within 7 points,1,1
1290,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,51.0,2,579.0,579.0,2379.0,3.0,2.0,3.0,run,2.0,-0.368267352343537,0,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1324,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,8,49.0,2,542.0,542.0,2342.0,3.0,2.0,3.0,pass,1.0,-0.670105141354725,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1373,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,3.0,12,53.0,2,485.0,485.0,2285.0,3.0,2.0,3.0,pass,23.0,3.00366810732521,1,1,0,0,Very Long (11+),Own Territory,0,Within 7 points,1,0
1398,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,30.0,2,435.0,435.0,2235.0,3.0,2.0,3.0,pass,12.0,0.860658429679461,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1423,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,18.0,2,395.0,395.0,2195.0,3.0,2.0,3.0,run,5.0,0.178141064126976,1,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
1445,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,5,13.0,2,356.0,356.0,2156.0,3.0,2.0,3.0,pass,0.0,-0.739448143402115,0,1,0,0,Medium (4-6),Red Zone,1,Within 7 points,0,0
1468,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,3.0,5,13.0,2,353.0,353.0,2153.0,3.0,2.0,3.0,pass,0.0,-1.15697254953976,0,1,0,0,Medium (4-6),Red Zone,1,Within 7 points,1,0
1569,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,65.0,2,340.0,340.0,2140.0,-6.0,3.0,2.0,run,6.0,0.26338189211674,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1591,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,4,59.0,2,303.0,303.0,2103.0,-6.0,3.0,2.0,run,9.0,0.75509806314949,1,0,0,0,Medium (4-6),Own Territory,0,Within 7 points,0,0
1624,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,50.0,2,276.0,276.0,2076.0,-6.0,3.0,2.0,run,13.0,0.58893000963144,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1670,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,15,42.0,2,206.0,206.0,2006.0,-6.0,3.0,2.0,run,3.0,-0.272266229148954,0,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
1728,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,17,44.0,2,141.0,141.0,1941.0,-6.0,3.0,2.0,pass,9.0,0.367059348151088,1,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
1753,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,8,35.0,2,120.0,120.0,1920.0,-6.0,3.0,2.0,pass,0.0,-1.23315312309877,0,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,1,0
1804,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,57.0,2,110.0,110.0,1910.0,6.0,2.0,3.0,pass,0.0,-3.79751780134393,0,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1838,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,51.0,2,104.0,104.0,1904.0,-6.0,3.0,2.0,pass,7.0,0.424875424127094,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
1868,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,3,44.0,2,96.0,96.0,1896.0,-6.0,3.0,2.0,run,10.0,0.549756384803914,1,1,0,0,Short (1-3),Plus Territory,0,Within 7 points,0,1
1890,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,34.0,2,63.0,63.0,1863.0,-6.0,3.0,2.0,run,6.0,0.212511520949192,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
1912,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,4,28.0,2,32.0,32.0,1832.0,-6.0,3.0,2.0,pass,9.0,0.483648732362781,1,1,1,0,Medium (4-6),Plus Territory,0,Within 7 points,0,0
1942,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,19.0,2,27.0,27.0,1827.0,-6.0,2.0,2.0,pass,9.0,0.448798833938781,1,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
1974,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,1,10.0,2,21.0,21.0,1821.0,-6.0,1.0,2.0,pass,0.0,-0.422051819681656,0,1,0,0,Short (1-3),Red Zone,1,Within 7 points,0,1
2004,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,1,10.0,2,18.0,18.0,1818.0,-6.0,1.0,2.0,run,3.0,0.443419468472712,1,0,0,0,Short (1-3),Red Zone,1,Within 7 points,1,1
2026,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,7,7.0,2,13.0,13.0,1813.0,-6.0,0.0,2.0,pass,0.0,-0.77427581808297,0,1,0,1,Long (7-10),Red Zone,1,Within 7 points,0,0
2056,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,7,7.0,2,9.0,9.0,1809.0,-6.0,0.0,1.0,pass,0.0,-0.626241367266569,0,1,0,1,Long (7-10),Red Zone,1,Within 7 points,0,0
2199,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,81.0,3,894.0,1794.0,1794.0,3.0,3.0,3.0,run,5.0,-0.0267295925877988,0,0,0,0,Long (7-10),Backed Up,0,Within 7 points,0,0
2221,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,5,76.0,3,853.0,1753.0,1753.0,3.0,3.0,3.0,pass,33.0,2.90949856257066,1,1,0,0,Medium (4-6),Own Territory,0,Within 7 points,0,0
2246,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,43.0,3,810.0,1710.0,1710.0,3.0,3.0,2.0,pass,25.0,1.46230677951826,1,1,0,0,Long (7-10),Plus Territory,0,Within 7 points,0,0
2311,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,20,28.0,3,747.0,1647.0,1647.0,3.0,3.0,2.0,pass,0.0,-0.536426095990464,0,1,0,0,Very Long (11+),Plus Territory,0,Within 7 points,0,0
2372,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,14.0,3,739.0,1639.0,1639.0,3.0,3.0,2.0,pass,13.0,1.23020103640738,1,1,0,0,Long (7-10),Red Zone,1,Within 7 points,0,0
2404,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,1,1.0,3,698.0,1598.0,1598.0,3.0,3.0,2.0,run,1.0,0.447681602934608,1,1,0,1,Short (1-3),Red Zone,1,Within 7 points,0,1
2466,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,70.0,3,688.0,1588.0,1588.0,-10.0,2.0,3.0,pass,0.0,-0.543954838998616,0,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2489,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,10,70.0,3,684.0,1584.0,1584.0,-10.0,2.0,3.0,pass,-2.0,-1.3471430814825,0,0,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2514,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,12,72.0,3,645.0,1545.0,1545.0,-10.0,2.0,3.0,pass,17.0,2.96713146939874,1,1,0,0,Very Long (11+),Own Territory,0,Trailing by 8+,1,0
2544,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,55.0,3,603.0,1503.0,1503.0,-10.0,2.0,3.0,pass,11.0,0.780999108217657,1,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2573,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,44.0,3,564.0,1464.0,1464.0,-10.0,2.0,3.0,run,-1.0,-0.825870727188885,0,0,0,0,Long (7-10),Plus Territory,0,Trailing by 8+,0,0
2595,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,11,45.0,3,523.0,1423.0,1423.0,-10.0,2.0,3.0,pass,0.0,-0.96839197864756,0,1,0,0,Very Long (11+),Plus Territory,0,Trailing by 8+,0,0
2618,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,11,45.0,3,517.0,1417.0,1417.0,-10.0,2.0,3.0,pass,0.0,-1.51421675877646,0,1,0,0,Very Long (11+),Plus Territory,0,Trailing by 8+,1,0
2661,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,90.0,3,504.0,1404.0,1404.0,10.0,3.0,2.0,run,5.0,-0.0825449614785612,0,1,0,0,Long (7-10),Backed Up,0,Leading by 8+,0,0
2695,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,5,85.0,3,470.0,1370.0,1370.0,10.0,3.0,2.0,run,2.0,-0.427387768868357,0,1,0,0,Medium (4-6),Backed Up,0,Leading by 8+,0,0
2717,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,3.0,3,83.0,3,428.0,1328.0,1328.0,10.0,3.0,2.0,pass,10.0,1.87880072277039,1,1,0,0,Short (1-3),Backed Up,0,Leading by 8+,1,1
2742,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,73.0,3,389.0,1289.0,1289.0,10.0,3.0,1.0,pass,15.0,0.90469887945801,1,1,0,0,Long (7-10),Own Territory,0,Leading by 8+,0,0
2774,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,58.0,3,353.0,1253.0,1253.0,10.0,3.0,1.0,run,3.0,-0.254655682481825,0,1,0,0,Long (7-10),Own Territory,0,Leading by 8+,0,0
2796,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,7,55.0,3,318.0,1218.0,1218.0,10.0,3.0,1.0,pass,10.0,1.02951704338193,1,1,0,0,Long (7-10),Own Territory,0,Leading by 8+,0,0
2821,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,45.0,3,278.0,1178.0,1178.0,10.0,3.0,1.0,run,5.0,-0.0261725280433893,0,0,0,0,Long (7-10),Plus Territory,0,Leading by 8+,0,0
2843,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,5,40.0,3,236.0,1136.0,1136.0,10.0,3.0,1.0,pass,0.0,-0.690457376651466,0,1,0,0,Medium (4-6),Plus Territory,0,Leading by 8+,0,0
2866,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,3.0,5,40.0,3,230.0,1130.0,1130.0,10.0,3.0,1.0,pass,0.0,-1.77738786675036,0,1,0,0,Medium (4-6),Plus Territory,0,Leading by 8+,1,0
2907,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,80.0,3,217.0,1117.0,1117.0,-10.0,1.0,3.0,pass,0.0,-0.544885921990499,0,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2942,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,10,80.0,3,213.0,1113.0,1113.0,-10.0,1.0,3.0,pass,15.0,1.46243622456677,1,0,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2967,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,10,65.0,3,176.0,1076.0,1076.0,-10.0,1.0,3.0,run,6.0,0.402187814936042,1,1,0,0,Long (7-10),Own Territory,0,Trailing by 8+,0,0
2989,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,4,59.0,3,136.0,1036.0,1036.0,-10.0,1.0,3.0,run,1.0,-0.689379876945168,0,0,0,0,Medium (4-6),Own Territory,0,Trailing by 8+,0,0
3011,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,3.0,3,58.0,3,90.0,990.0,990.0,-10.0,1.0,3.0,run,16.0,2.10187250957824,1,1,0,0,Short (1-3),Own Territory,0,Trailing by 8+,1,1
3071,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,1.0,20,52.0,3,11.0,911.0,911.0,-10.0,1.0,3.0,run,3.0,-0.63471579644829,0,1,0,0,Very Long (11+),Own Territory,0,Trailing by 8+,0,0
3113,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,BAL,KC,2.0,17,49.0,4,900.0,900.0,900.0,-10.0,1.0,3.0,pass,49.0,5.61966355983168,1,1,0,0,Very Long (11+),Plus Territory,0,Trailing by 8+,0,0
3173,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,70.0,4,887.0,887.0,887.0,3.0,3.0,1.0,pass,8.0,0.547316618263722,1,1,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
3198,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,2.0,2,62.0,4,856.0,856.0,856.0,3.0,3.0,1.0,run,3.0,0.084781798068434,1,1,0,0,Short (1-3),Own Territory,0,Within 7 points,0,1
3220,2024_01_BAL_KC,2024,REG,1,2024-09-05,KC,BAL,KC,BAL,1.0,10,59.0,4,817.0,817.0,817.0,3.0,3.0,1.0,pass,13.0,0.675340991700068,1,0,0,0,Long (7-10),Own Territory,0,Within 7 points,0,0
